,player_id,catches_taken_ema,run_out_direct_ema,run_out_throw_ema,stumpings_done_ema,balls_bowled_ema,runs_conceded_ema,wickets_taken_ema,maidens_ema,runs_scored_ema,balls_faced_ema,fours_scored_ema,sixes_scored_ema,fantasy_score_total_ema
146032,5d9a1a73,0.21176183067167936,0.0,0.005544220309555354,0.0,22.02381799610156,29.727548728823756,0.6331916875418024,0.0007719942998301158,0.425198850949625,0.8439714241197929,0.037801039272931276,0.0009012933849518376,24.916615482400076
146037,5d9d83e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.058874071147692,3.401182217832648,0.2559706776406036,0.07522238683127573,6.335917341380888
146051,5d9ebb3c,0.18119008860595104,0.0,0.0,0.0,8.478819366335188,5.084870200320087,0.2559706776406036,0.11555555555555556,11.263602359022507,12.070339383486829,1.4534892555219974,0.2509937762690647,26.4699741037256
146188,5da34add,0.4013628730826652,0.10197238387764432,0.0018218035085917862,0.0,61.67108811212451,48.419558327464955,1.8479117321710496,1.6563891637389918,3.6397052122947953,4.1498440673778205,0.7014408478541015,0.014500089824697195,54.971712438571856
146311,5da43a10,0.44918518518518524,0.13333333333333333,0.6509629629629631,0.0,0.0,0.0,0.0,0.0,1.3019259259259262,2.6038518518518523,0.0,0.0,14.401185185185188
146315,5db10a22,0.13333333333333333,0.0,0.0,0.0,14.281481481481483,22.965333333333334,0.0,0.0,1.3019259259259262,4.556740740740741,0.0,0.0,6.368592592592593
146391,5db1c288,0.46027668343228656,0.001028058582125729,0.0,0.0,103.52717109708365,60.92291772449261,1.8166046983456168,3.7726029785442146,9.059747150530725,24.07069256643789,0.9775388931825354,0.0311709566410083,50.840225364794534
146518,5dbdecf1,0.48237751621462277,0.0,0.09113234798707569,0.0,39.31733593607566,36.59089553186469,1.2677889566327423,0.7655669014014589,3.8441345113706658,4.019381922997973,0.294454798984494,0.3075257669782206,45.899976299911934
146520,5dbf510d,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,2.0,0.0,0.0,4.4
146526,5dc19220,0.14041512208504803,0.0,0.0,0.0,1.083019191785708,0.860077937050301,0.0,0.0,12.701902446422888,16.75712992784287,0.8454833201527411,0.5707595825700825,19.873382236516893
